Sample_ID	Well_ID	Concentration	Type	Absorbance	Collection_date	Timepoint
803450	B4	1_mg_ml	Treatment	0.725	20200826	7
803450	B5	1_mg_ml	Treatment	0.626	20200826	7
803450	B8	0.1_mg_ml	Treatment	0.845	20200826	7
803450	B9	0.1_mg_ml	Treatment	1.202	20200826	7
803454	C4	1_mg_ml	Treatment	1.334	20200826	7
803454	C5	1_mg_ml	Treatment	1.327	20200826	7
803454	C8	0.1_mg_ml	Treatment	1.444	20200826	7
803454	C9	0.1_mg_ml	Treatment	1.206	20200826	7
803460	G4	1_mg_ml	Treatment	1.111	20200826	7
803460	G5	1_mg_ml	Treatment	1.124	20200826	7
803460	G8	0.1_mg_ml	Treatment	0.867	20200826	7
803460	G9	0.1_mg_ml	Treatment	0.857	20200826	7
803456	D4	1_mg_ml	Treatment	0.96	20200826	7
803456	D5	1_mg_ml	Treatment	1.071	20200826	7
803456	D8	0.1_mg_ml	Treatment	1.05	20200826	7
803456	D9	0.1_mg_ml	Treatment	1.145	20200826	7
803457	E4	1_mg_ml	Treatment	1.549	20200826	7
803457	E5	1_mg_ml	Treatment	1.485	20200826	7
803457	E8	0.1_mg_ml	Treatment	1.232	20200826	7
803457	E9	0.1_mg_ml	Treatment	1.141	20200826	7
