Sample_ID	Well_ID	Concentration	Type	Absorbance	Collection_date	Timepoint
803546	C4	1_mg_ml	Treatment	1.563	20200910	7
803546	C5	1_mg_ml	Treatment	1.542	20200910	7
803546	C8	0.1_mg_ml	Treatment	1.482	20200910	7
803546	C9	0.1_mg_ml	Treatment	0.766	20200910	7
803550	D4	1_mg_ml	Treatment	1.311	20200910	7
803550	D5	1_mg_ml	Treatment	1.36	20200910	7
803550	D8	0.1_mg_ml	Treatment	1.404	20200910	7
803550	D9	0.1_mg_ml	Treatment	1.282	20200910	7
803543	B4	1_mg_ml	Treatment	0.632	20200910	7
803543	B5	1_mg_ml	Treatment	0.632	20200910	7
803543	B8	0.1_mg_ml	Treatment	0.642	20200910	7
803543	B9	0.1_mg_ml	Treatment	0.651	20200910	7
803540	G2	1_mg_ml	Treatment	1.493	20200910	7
803540	G3	1_mg_ml	Treatment	0.929	20200910	7
803540	G6	0.1_mg_ml	Treatment	0.788	20200910	7
803540	G7	0.1_mg_ml	Treatment	0.824	20200910	7
803567	F4	1_mg_ml	Treatment	0.896	20200910	7
803567	F5	1_mg_ml	Treatment	1.216	20200910	7
803567	F8	0.1_mg_ml	Treatment	0.674	20200910	7
803567	F9	0.1_mg_ml	Treatment	1.169	20200910	7
