Sample_ID	Well_ID	Concentration	Type	Absorbance	Collection_date	Timepoint
Combo105	D5	1_mg_ml	Treatment	1.357	20201112	7
Combo105	D8	0.1_mg_ml	Treatment	0.754	20201112	7
Combo105	D9	0.1_mg_ml	Treatment	0.777	20201112	7
Combo107	F4	1_mg_ml	Treatment	0.952	20201112	7
Combo107	F5	1_mg_ml	Treatment	1.345	20201112	7
Combo107	F8	0.1_mg_ml	Treatment	0.721	20201112	7
Combo107	F9	0.1_mg_ml	Treatment	0.767	20201112	7
Combo106	E4	1_mg_ml	Treatment	1.25	20201112	7
Combo106	E5	1_mg_ml	Treatment	1.301	20201112	7
Combo106	E8	0.1_mg_ml	Treatment	0.78	20201112	7
Combo106	E9	0.1_mg_ml	Treatment	0.747	20201112	7
Combo98	C2	1_mg_ml	Treatment	1.181	20201112	7
Combo98	C3	1_mg_ml	Treatment	1.209	20201112	7
Combo98	C6	0.1_mg_ml	Treatment	0.745	20201112	7
Combo98	C7	0.1_mg_ml	Treatment	0.802	20201112	7
Combo99	D2	1_mg_ml	Treatment	1.223	20201112	7
Combo99	D3	1_mg_ml	Treatment	1.097	20201112	7
Combo99	D6	0.1_mg_ml	Treatment	0.747	20201112	7
Combo99	D7	0.1_mg_ml	Treatment	0.732	20201112	7
Combo103	B4	1_mg_ml	Treatment	0.981	20201112	7
Combo103	B5	1_mg_ml	Treatment	1.065	20201112	7
Combo103	B8	0.1_mg_ml	Treatment	0.685	20201112	7
Combo103	B9	0.1_mg_ml	Treatment	0.706	20201112	7
Combo102	G2	1_mg_ml	Treatment	0.986	20201112	7
Combo102	G3	1_mg_ml	Treatment	1.067	20201112	7
Combo102	G6	0.1_mg_ml	Treatment	0.698	20201112	7
Combo102	G7	0.1_mg_ml	Treatment	0.684	20201112	7
Combo101	F2	1_mg_ml	Treatment	0.957	20201112	7
Combo101	F3	1_mg_ml	Treatment	1.029	20201112	7
Combo101	F6	0.1_mg_ml	Treatment	0.723	20201112	7
Combo101	F7	0.1_mg_ml	Treatment	0.713	20201112	7
Combo100	E2	1_mg_ml	Treatment	1.14	20201112	7
Combo100	E3	1_mg_ml	Treatment	1.157	20201112	7
Combo100	E6	0.1_mg_ml	Treatment	0.784	20201112	7
Combo100	E7	0.1_mg_ml	Treatment	0.763	20201112	7
Combo97	B2	1_mg_ml	Treatment	0.996	20201112	7
Combo97	B3	1_mg_ml	Treatment	1.017	20201112	7
Combo97	B6	0.1_mg_ml	Treatment	0.758	20201112	7
Combo97	B7	0.1_mg_ml	Treatment	0.798	20201112	7
Combo108	G4	1_mg_ml	Treatment	1.378	20201112	7
Combo108	G5	1_mg_ml	Treatment	1.357	20201112	7
Combo108	G8	0.1_mg_ml	Treatment	0.722	20201112	7
Combo108	G9	0.1_mg_ml	Treatment	0.725	20201112	7
Combo104	C4	1_mg_ml	Treatment	0.988	20201113	8
Combo104	C5	1_mg_ml	Treatment	1.242	20201113	8
Combo104	C8	0.1_mg_ml	Treatment	0.721	20201113	8
Combo104	C9	0.1_mg_ml	Treatment	0.744	20201113	8
BM7_only	G10	None	Blank	0.181	20201113	8
BM7_only	G11	None	Blank	0.168	20201113	8
PMB	B10	0.5_mg_ml	Positive_Control	0.181	20201113	8
PMB	B11	0.5_mg_ml	Positive_Control	0.182	20201113	8
L_cre_BM7	D10	None	Negative_Control	1.055	20201113	8
L_cre_BM7	D11	None	Negative_Control	0.66	20201113	8
L_cre_BM7	E10	None	Negative_Control	0.872	20201113	8
L_cre_BM7	E11	None	Negative_Control	0.679	20201113	8
L_cre_BM7	F10	None	Negative_Control	0.858	20201113	8
L_cre_BM7	F11	None	Negative_Control	0.684	20201113	8
Y4761	C10	0.005_mg_ml	Positive_Control	0.223	20201113	8
Y4761	C11	0.005_mg_ml	Positive_Control	0.221	20201113	8
Combo105	D4	1_mg_ml	Treatment	0.969	20201113	8
Combo105	D5	1_mg_ml	Treatment	1.431	20201113	8
Combo105	D8	0.1_mg_ml	Treatment	0.749	20201113	8
Combo105	D9	0.1_mg_ml	Treatment	0.765	20201113	8
Combo107	F4	1_mg_ml	Treatment	0.946	20201113	8
Combo107	F5	1_mg_ml	Treatment	1.459	20201113	8
Combo107	F8	0.1_mg_ml	Treatment	0.725	20201113	8
Combo107	F9	0.1_mg_ml	Treatment	0.773	20201113	8
Combo106	E4	1_mg_ml	Treatment	1.334	20201113	8
Combo106	E5	1_mg_ml	Treatment	1.362	20201113	8
Combo106	E8	0.1_mg_ml	Treatment	0.795	20201113	8
Combo106	E9	0.1_mg_ml	Treatment	0.745	20201113	8
Combo98	C2	1_mg_ml	Treatment	1.175	20201113	8
Combo98	C3	1_mg_ml	Treatment	1.176	20201113	8
Combo98	C6	0.1_mg_ml	Treatment	0.759	20201113	8
Combo98	C7	0.1_mg_ml	Treatment	0.786	20201113	8
Combo99	D2	1_mg_ml	Treatment	1.242	20201113	8
Combo99	D3	1_mg_ml	Treatment	0.993	20201113	8
Combo99	D6	0.1_mg_ml	Treatment	0.738	20201113	8
Combo99	D7	0.1_mg_ml	Treatment	0.712	20201113	8
Combo103	B4	1_mg_ml	Treatment	0.962	20201113	8
Combo103	B5	1_mg_ml	Treatment	1.08	20201113	8
Combo103	B8	0.1_mg_ml	Treatment	0.711	20201113	8
Combo103	B9	0.1_mg_ml	Treatment	0.704	20201113	8
Combo102	G2	1_mg_ml	Treatment	0.981	20201113	8
Combo102	G3	1_mg_ml	Treatment	1.045	20201113	8
Combo102	G6	0.1_mg_ml	Treatment	0.703	20201113	8
Combo102	G7	0.1_mg_ml	Treatment	0.698	20201113	8
Combo101	F2	1_mg_ml	Treatment	0.942	20201113	8
Combo101	F3	1_mg_ml	Treatment	1.049	20201113	8
Combo101	F6	0.1_mg_ml	Treatment	0.717	20201113	8
Combo101	F7	0.1_mg_ml	Treatment	0.715	20201113	8
Combo100	E2	1_mg_ml	Treatment	1.134	20201113	8
Combo100	E3	1_mg_ml	Treatment	1.162	20201113	8
Combo100	E6	0.1_mg_ml	Treatment	0.755	20201113	8
Combo100	E7	0.1_mg_ml	Treatment	0.769	20201113	8
Combo97	B2	1_mg_ml	Treatment	0.986	20201113	8
Combo97	B3	1_mg_ml	Treatment	1.038	20201113	8
Combo97	B6	0.1_mg_ml	Treatment	0.746	20201113	8
Combo97	B7	0.1_mg_ml	Treatment	0.799	20201113	8
Combo108	G4	1_mg_ml	Treatment	1.464	20201113	8
Combo108	G5	1_mg_ml	Treatment	1.42	20201113	8
Combo108	G8	0.1_mg_ml	Treatment	0.725	20201113	8
Combo108	G9	0.1_mg_ml	Treatment	0.726	20201113	8
