Sample_ID	Well_ID	Concentration	Type	Absorbance	Collection_date	Timepoint
Combo56	C5	1_mg_ml	Treatment	0.986	20201112	7
Combo56	C8	0.1_mg_ml	Treatment	0.725	20201112	7
Combo56	C9	0.1_mg_ml	Treatment	0.694	20201112	7
Combo58	E4	1_mg_ml	Treatment	1.222	20201112	7
Combo58	E5	1_mg_ml	Treatment	0.81	20201112	7
Combo58	E8	0.1_mg_ml	Treatment	0.704	20201112	7
Combo58	E9	0.1_mg_ml	Treatment	0.661	20201112	7
Combo59	F4	1_mg_ml	Treatment	1.294	20201112	7
Combo59	F5	1_mg_ml	Treatment	1.235	20201112	7
Combo59	F8	0.1_mg_ml	Treatment	0.699	20201112	7
Combo59	F9	0.1_mg_ml	Treatment	0.715	20201112	7
Combo49	B2	1_mg_ml	Treatment	1.05	20201112	7
Combo49	B3	1_mg_ml	Treatment	1.026	20201112	7
Combo49	B6	0.1_mg_ml	Treatment	0.81	20201112	7
Combo49	B7	0.1_mg_ml	Treatment	0.748	20201112	7
Combo57	D4	1_mg_ml	Treatment	0.931	20201112	7
Combo57	D5	1_mg_ml	Treatment	1.198	20201112	7
Combo57	D8	0.1_mg_ml	Treatment	0.806	20201112	7
Combo57	D9	0.1_mg_ml	Treatment	0.807	20201112	7
Combo54	G2	1_mg_ml	Treatment	1.167	20201112	7
Combo54	G3	1_mg_ml	Treatment	1.129	20201112	7
Combo54	G6	0.1_mg_ml	Treatment	0.749	20201112	7
Combo54	G7	0.1_mg_ml	Treatment	0.775	20201112	7
Combo55	B4	1_mg_ml	Treatment	1.207	20201112	7
Combo55	B5	1_mg_ml	Treatment	1.075	20201112	7
Combo55	B8	0.1_mg_ml	Treatment	0.744	20201112	7
Combo55	B9	0.1_mg_ml	Treatment	0.729	20201112	7
Combo52	E2	1_mg_ml	Treatment	0.95	20201112	7
Combo52	E3	1_mg_ml	Treatment	0.967	20201112	7
Combo52	E6	0.1_mg_ml	Treatment	0.752	20201112	7
Combo52	E7	0.1_mg_ml	Treatment	0.751	20201112	7
Combo53	F2	1_mg_ml	Treatment	1.092	20201112	7
Combo53	F3	1_mg_ml	Treatment	1.221	20201112	7
Combo53	F6	0.1_mg_ml	Treatment	0.756	20201112	7
Combo53	F7	0.1_mg_ml	Treatment	0.742	20201112	7
Combo50	C2	1_mg_ml	Treatment	1.157	20201112	7
Combo50	C3	1_mg_ml	Treatment	1.152	20201112	7
Combo50	C6	0.1_mg_ml	Treatment	0.856	20201112	7
Combo50	C7	0.1_mg_ml	Treatment	0.86	20201112	7
Combo51	D2	1_mg_ml	Treatment	1.076	20201112	7
Combo51	D3	1_mg_ml	Treatment	1.204	20201112	7
Combo51	D6	0.1_mg_ml	Treatment	0.834	20201112	7
Combo51	D7	0.1_mg_ml	Treatment	0.862	20201112	7
L_cre_BM7	D10	None	Negative_Control	0.872	20201113	8
L_cre_BM7	D11	None	Negative_Control	0.668	20201113	8
L_cre_BM7	E10	None	Negative_Control	0.962	20201113	8
L_cre_BM7	E11	None	Negative_Control	0.913	20201113	8
L_cre_BM7	F10	None	Negative_Control	0.692	20201113	8
L_cre_BM7	F11	None	Negative_Control	0.722	20201113	8
PMB	B10	0.5_mg_ml	Positive_Control	0.194	20201113	8
PMB	B11	0.5_mg_ml	Positive_Control	0.196	20201113	8
Combo60	G4	1_mg_ml	Treatment	1.329	20201113	8
Combo60	G5	1_mg_ml	Treatment	1.341	20201113	8
Combo60	G8	0.1_mg_ml	Treatment	0.761	20201113	8
Combo60	G9	0.1_mg_ml	Treatment	0.77	20201113	8
Y4761	C10	0.005_mg_ml	Positive_Control	0.227	20201113	8
Y4761	C11	0.005_mg_ml	Positive_Control	0.234	20201113	8
BM7_only	G10	None	Blank	0.172	20201113	8
BM7_only	G11	None	Blank	0.18	20201113	8
Combo56	C4	1_mg_ml	Treatment	0.903	20201113	8
Combo56	C5	1_mg_ml	Treatment	0.91	20201113	8
Combo56	C8	0.1_mg_ml	Treatment	0.711	20201113	8
Combo56	C9	0.1_mg_ml	Treatment	0.694	20201113	8
Combo58	E4	1_mg_ml	Treatment	1.302	20201113	8
Combo58	E5	1_mg_ml	Treatment	0.845	20201113	8
Combo58	E8	0.1_mg_ml	Treatment	0.685	20201113	8
Combo58	E9	0.1_mg_ml	Treatment	0.619	20201113	8
Combo59	F4	1_mg_ml	Treatment	1.355	20201113	8
Combo59	F5	1_mg_ml	Treatment	1.359	20201113	8
Combo59	F8	0.1_mg_ml	Treatment	0.694	20201113	8
Combo59	F9	0.1_mg_ml	Treatment	0.721	20201113	8
Combo49	B2	1_mg_ml	Treatment	0.999	20201113	8
Combo49	B3	1_mg_ml	Treatment	1.011	20201113	8
Combo49	B6	0.1_mg_ml	Treatment	0.784	20201113	8
Combo49	B7	0.1_mg_ml	Treatment	0.754	20201113	8
Combo57	D4	1_mg_ml	Treatment	0.92	20201113	8
Combo57	D5	1_mg_ml	Treatment	1.185	20201113	8
Combo57	D8	0.1_mg_ml	Treatment	0.901	20201113	8
Combo57	D9	0.1_mg_ml	Treatment	0.84	20201113	8
Combo54	G2	1_mg_ml	Treatment	1.147	20201113	8
Combo54	G3	1_mg_ml	Treatment	1.109	20201113	8
Combo54	G6	0.1_mg_ml	Treatment	0.754	20201113	8
Combo54	G7	0.1_mg_ml	Treatment	0.781	20201113	8
Combo55	B4	1_mg_ml	Treatment	1.225	20201113	8
Combo55	B5	1_mg_ml	Treatment	1.079	20201113	8
Combo55	B8	0.1_mg_ml	Treatment	0.75	20201113	8
Combo55	B9	0.1_mg_ml	Treatment	0.766	20201113	8
Combo52	E2	1_mg_ml	Treatment	0.943	20201113	8
Combo52	E3	1_mg_ml	Treatment	1.059	20201113	8
Combo52	E6	0.1_mg_ml	Treatment	0.738	20201113	8
Combo52	E7	0.1_mg_ml	Treatment	0.751	20201113	8
Combo53	F2	1_mg_ml	Treatment	1.052	20201113	8
Combo53	F3	1_mg_ml	Treatment	1.318	20201113	8
Combo53	F6	0.1_mg_ml	Treatment	0.724	20201113	8
Combo53	F7	0.1_mg_ml	Treatment	0.729	20201113	8
Combo50	C2	1_mg_ml	Treatment	1.101	20201113	8
Combo50	C3	1_mg_ml	Treatment	1.108	20201113	8
Combo50	C6	0.1_mg_ml	Treatment	0.863	20201113	8
Combo50	C7	0.1_mg_ml	Treatment	0.836	20201113	8
Combo51	D2	1_mg_ml	Treatment	1.03	20201113	8
Combo51	D3	1_mg_ml	Treatment	1.138	20201113	8
Combo51	D6	0.1_mg_ml	Treatment	0.826	20201113	8
Combo51	D7	0.1_mg_ml	Treatment	0.88	20201113	8
