Sample_ID	Well_ID	Concentration	Type	Absorbance	Collection_date	Timepoint
803405	G8	0.1_mg_ml	Treatment	0.893	20200826	7
803405	G9	0.1_mg_ml	Treatment	0.741	20200826	7
PMB	B10	0.5_mg_ml	Positive_Control	0.191	20200826	7
PMB	B11	0.5_mg_ml	Positive_Control	0.194	20200826	7
L_cre_BM7	D10	None	Negative_Control	1.189	20200826	7
L_cre_BM7	D11	None	Negative_Control	1.392	20200826	7
L_cre_BM7	E10	None	Negative_Control	1.547	20200826	7
L_cre_BM7	E11	None	Negative_Control	1.52	20200826	7
L_cre_BM7	F10	None	Negative_Control	1.488	20200826	7
L_cre_BM7	F11	None	Negative_Control	1.474	20200826	7
803401	E4	1_mg_ml	Treatment	0.709	20200826	7
803401	E5	1_mg_ml	Treatment	0.765	20200826	7
803401	E8	0.1_mg_ml	Treatment	1.296	20200826	7
803401	E9	0.1_mg_ml	Treatment	1.438	20200826	7
BM7_only	G10	None	Blank	0.174	20200826	7
BM7_only	G11	None	Blank	0.182	20200826	7
731163	F4	1_mg_ml	Treatment	0.632	20200826	7
731163	F5	1_mg_ml	Treatment	0.867	20200826	7
731163	F8	0.1_mg_ml	Treatment	1.482	20200826	7
731163	F9	0.1_mg_ml	Treatment	1.403	20200826	7
