Sample_ID	Well_ID	Concentration	Type	Absorbance	Collection_date	Timepoint
Y4761	C10	0.005_mg_ml	Positive_Control	0.182	20200831	7
Y4761	C11	0.005_mg_ml	Positive_Control	0.182	20200831	7
PMB	B10	0.5_mg_ml	Positive_Control	0.181	20200831	7
PMB	B11	0.5_mg_ml	Positive_Control	0.183	20200831	7
L_cre_BM7	D10	None	Negative_Control	1.066	20200831	7
L_cre_BM7	D11	None	Negative_Control	0.617	20200831	7
L_cre_BM7	E10	None	Negative_Control	1.061	20200831	7
L_cre_BM7	E11	None	Negative_Control	0.71	20200831	7
L_cre_BM7	F10	None	Negative_Control	0.841	20200831	7
L_cre_BM7	F11	None	Negative_Control	0.614	20200831	7
BM7_only	G10	None	Blank	0.165	20200831	7
BM7_only	G11	None	Blank	0.169	20200831	7
803510	C4	1_mg_ml	Treatment	0.619	20200831	7
803510	C5	1_mg_ml	Treatment	0.599	20200831	7
803510	C8	0.1_mg_ml	Treatment	0.702	20200831	7
803510	C9	0.1_mg_ml	Treatment	0.705	20200831	7
803514	G4	1_mg_ml	Treatment	1.514	20200831	7
803514	G5	1_mg_ml	Treatment	1.462	20200831	7
803514	G8	0.1_mg_ml	Treatment	0.657	20200831	7
803514	G9	0.1_mg_ml	Treatment	0.703	20200831	7
