Sample_ID	Well_ID	Concentration	Type	Absorbance	Collection_date	Timepoint
803478	E6	0.1_mg_ml	Treatment	0.648	20200831	7
803478	E7	0.1_mg_ml	Treatment	1.287	20200831	7
803479	F2	1_mg_ml	Treatment	0.861	20200831	7
803479	F3	1_mg_ml	Treatment	0.871	20200831	7
803479	F6	0.1_mg_ml	Treatment	0.655	20200831	7
803479	F7	0.1_mg_ml	Treatment	0.64	20200831	7
803476	C2	1_mg_ml	Treatment	1.081	20200831	7
803476	C3	1_mg_ml	Treatment	0.785	20200831	7
803476	C6	0.1_mg_ml	Treatment	0.636	20200831	7
803476	C7	0.1_mg_ml	Treatment	1.074	20200831	7
803477	D2	1_mg_ml	Treatment	1.398	20200831	7
803477	D3	1_mg_ml	Treatment	1.367	20200831	7
803477	D6	0.1_mg_ml	Treatment	0.941	20200831	7
803477	D7	0.1_mg_ml	Treatment	1.044	20200831	7
803474	B2	1_mg_ml	Treatment	0.475	20200831	7
803474	B3	1_mg_ml	Treatment	0.537	20200831	7
803474	B6	0.1_mg_ml	Treatment	0.869	20200831	7
803474	B7	0.1_mg_ml	Treatment	1.104	20200831	7
BM7_only	G10	None	Blank	0.176	20200831	7
BM7_only	G11	None	Blank	0.184	20200831	7
